"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","sex","sampleID","trappingDays","decimalLatitude","decimalLongitude","elevation","nlcdClass","soilOrder","scientificName"
"102","NEON.BET.D13.000124","NIWO","NIWO_009","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.N.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"103","NEON.BET.D13.000097","NIWO","NIWO_006","E",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_006.E.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"104","NEON.BET.D13.000307","NIWO","NIWO_008","N",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_008.N.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Amara alpina"
"105","NEON.BET.D13.000136","NIWO","NIWO_010","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_010.W.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Calathus advena"
"106","NEON.BET.D13.000283","NIWO","NIWO_006","E",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.E.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Amara alpina"
"107","NEON.BET.D13.000107","NIWO","NIWO_002","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_002.N.20150728",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols","Calathus advena"
"108","NEON.BET.D13.000125","NIWO","NIWO_009","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_009.E.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"109","NEON.BET.D13.000119","NIWO","NIWO_007","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_007.S.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"110","NEON.BET.D13.000118","NIWO","NIWO_007","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_007.S.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"111","NEON.BET.D13.000094","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_001.S.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols","Calathus advena"
"112","NEON.BET.D13.000236","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Cymindis unicolor"
"113","NEON.BET.D13.000295","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_001.S.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols","Cymindis unicolor"
"114","NEON.BET.D13.000202","NIWO","NIWO_003","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_003.N.20150728",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"115","NEON.BET.D13.000104","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_001.S.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols","Calathus advena"
"116","NEON.BET.D13.000100","NIWO","NIWO_008","W",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_008.W.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"117","NEON.BET.D13.000129","NIWO","NIWO_009","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.S.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"118","NEON.BET.D13.000284","NIWO","NIWO_006","S",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.S.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Amara alpina"
"119","NEON.BET.D13.000130","NIWO","NIWO_009","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.S.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"120","NEON.BET.D13.000099","NIWO","NIWO_008","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","M","NIWO_008.N.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"121","NEON.BET.D13.000123","NIWO","NIWO_009","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.W.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"122","NEON.BET.D13.000237","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_007.N.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Cymindis unicolor"
"123","NEON.BET.D13.000211","NIWO","NIWO_010","W",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","M","NIWO_010.W.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Cymindis unicolor"
"124","NEON.BET.D13.000121","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_007.N.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"125","NEON.BET.D13.000111","NIWO","NIWO_005","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_005.E.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"126","NEON.BET.D13.000120","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_007.N.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"127","NEON.BET.D13.000116","NIWO","NIWO_007","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_007.E.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"128","NEON.BET.D13.000234","NIWO","NIWO_005","S",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Cymindis unicolor"
"129","NEON.BET.D13.000095","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"130","NEON.BET.D13.000117","NIWO","NIWO_007","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_007.E.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"131","NEON.BET.D13.000133","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_010.S.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Calathus advena"
"132","NEON.BET.D13.000350","NIWO","NIWO_008","E",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_008.E.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Amara alpina"
"133","NEON.BET.D13.000096","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"134","NEON.BET.D13.000134","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_010.S.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Calathus advena"
"135","NEON.BET.D13.000238","NIWO","NIWO_007","W",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_007.W.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Cymindis unicolor"
"136","NEON.BET.D13.000098","NIWO","NIWO_006","W",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_006.W.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"137","NEON.BET.D13.000040","NIWO","NIWO_003","E",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_003.E.20150728",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"138","NEON.BET.D13.000281","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Amara alpina"
"139","NEON.BET.D13.000114","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_005.W.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"140","NEON.BET.D13.000102","NIWO","NIWO_005","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_005.N.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"141","NEON.BET.D13.000282","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Amara alpina"
"142","NEON.BET.D13.000105","NIWO","NIWO_001","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_001.W.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols","Calathus advena"
"143","NEON.BET.D13.000199","NIWO","NIWO_008","S",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus taedatus","CARTAE2","F","NIWO_008.S.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"144","NEON.BET.D13.000115","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_005.W.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"145","NEON.BET.D13.000142","NIWO","NIWO_007","S",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_007.S.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"146","NEON.BET.D13.000351","NIWO","NIWO_006","E",2015-08-11,"species",NA,"Amara alpina",2015,8,11,222,"Amara alpina","AMAALP","F","NIWO_006.E.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Amara alpina"
"147","NEON.BET.D13.000378","NIWO","NIWO_004","E",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.E.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols","Harpalus nigritarsis"
"148","NEON.BET.D13.000203","NIWO","NIWO_003","S",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","F","NIWO_003.S.20150811",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"149","NEON.BET.D13.000379","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","F","NIWO_004.S.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols","Harpalus nigritarsis"
"150","NEON.BET.D13.000137","NIWO","NIWO_002","S",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_002.S.20150811",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols","Calathus advena"
"151","NEON.BET.D13.000381","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.S.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols","Harpalus nigritarsis"
"152","NEON.BET.D13.000206","NIWO","NIWO_006","N",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","M","NIWO_006.N.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"153","NEON.BET.D13.000215","NIWO","NIWO_005","S",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20150811",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Cymindis unicolor"
"154","NEON.BET.D13.000380","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.S.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols","Harpalus nigritarsis"
"155","NEON.BET.D13.000216","NIWO","NIWO_008","S",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_008.S.20150811",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Cymindis unicolor"
"156","NEON.BET.D13.000208","NIWO","NIWO_008","N",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","M","NIWO_008.N.20150811",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"157","NEON.BET.D13.000212","NIWO","NIWO_001","W",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","M","NIWO_001.W.20150811",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols","Cymindis unicolor"
"158","NEON.BET.D13.000144","NIWO","NIWO_009","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_009.N.20150811",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"159","NEON.BET.D13.000204","NIWO","NIWO_003","W",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","M","NIWO_003.W.20150811",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"160","NEON.BET.D13.000145","NIWO","NIWO_009","S",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_009.S.20150811",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"161","NEON.BET.D13.000377","NIWO","NIWO_004","N",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.N.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols","Harpalus nigritarsis"
"162","NEON.BET.D13.000143","NIWO","NIWO_009","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_009.N.20150811",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"163","NEON.BET.D13.000205","NIWO","NIWO_006","E",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","M","NIWO_006.E.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"164","NEON.BET.D13.000353","NIWO","NIWO_008","N",2015-08-11,"species",NA,"Amara alpina",2015,8,11,222,"Amara alpina","AMAALP","F","NIWO_008.N.20150811",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Amara alpina"
"165","NEON.BET.D13.000209","NIWO","NIWO_010","S",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","F","NIWO_010.S.20150811",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Carabus taedatus taedatus"
"166","NEON.BET.D13.000138","NIWO","NIWO_005","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_005.N.20150811",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"167","NEON.BET.D13.000141","NIWO","NIWO_007","E",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_007.E.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"168","NEON.BET.D13.000207","NIWO","NIWO_006","W",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus taedatus","CARTAE2","F","NIWO_006.W.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"169","NEON.BET.D13.000140","NIWO","NIWO_007","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_007.N.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"170","NEON.BET.D13.000139","NIWO","NIWO_007","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_007.N.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols","Calathus advena"
"171","NEON.BET.D13.000213","NIWO","NIWO_001","E",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_001.E.20150811",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols","Cymindis unicolor"
"172","NEON.BET.D13.000352","NIWO","NIWO_006","N",2015-08-11,"species",NA,"Amara alpina",2015,8,11,222,"Amara alpina","AMAALP","F","NIWO_006.N.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Amara alpina"
"173","NEON.BET.D13.000241","NIWO","NIWO_010","W",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","M","NIWO_010.W.20150811",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Cymindis unicolor"
"174","NEON.BET.D13.000214","NIWO","NIWO_005","N",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_005.N.20150811",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Cymindis unicolor"
"175","NEON.BET.D13.000182","NIWO","NIWO_006","S",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus taedatus","CARTAE2","F","NIWO_006.S.20150825",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"176","NEON.BET.D13.000154","NIWO","NIWO_009","S",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_009.S.20150825",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols","Calathus advena"
"177","NEON.BET.D13.000155","NIWO","NIWO_010","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_010.N.20150825",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols","Calathus advena"
"178","NEON.BET.D13.000177","NIWO","NIWO_002","S",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus taedatus","CARTAE2","F","NIWO_002.S.20150825",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols","Carabus taedatus taedatus"
"179","NEON.BET.D13.000178","NIWO","NIWO_003","N",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus taedatus","CARTAE2","F","NIWO_003.N.20150825",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols","Carabus taedatus taedatus"
"180","NEON.BET.D13.000151","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"181","NEON.BET.D13.000150","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols","Calathus advena"
"182","NEON.BET.D13.000246","NIWO","NIWO_008","S",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","F","NIWO_008.S.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Cymindis unicolor"
"183","NEON.BET.D13.000247","NIWO","NIWO_008","S",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","M","NIWO_008.S.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols","Cymindis unicolor"
