"individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","sex","sampleID","trappingDays","decimalLatitude","decimalLongitude","elevation","nlcdClass","soilOrder"
"NEON.BET.D13.000094","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_001.S.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000236","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000295","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_001.S.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000202","NIWO","NIWO_003","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_003.N.20150728",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000104","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_001.S.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000100","NIWO","NIWO_008","W",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_008.W.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000129","NIWO","NIWO_009","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.S.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000284","NIWO","NIWO_006","S",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.S.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000130","NIWO","NIWO_009","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.S.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000099","NIWO","NIWO_008","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","M","NIWO_008.N.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000123","NIWO","NIWO_009","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_009.W.20150728",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000237","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_007.N.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000211","NIWO","NIWO_010","W",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","M","NIWO_010.W.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000121","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_007.N.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000111","NIWO","NIWO_005","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_005.E.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000120","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_007.N.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000116","NIWO","NIWO_007","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_007.E.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000234","NIWO","NIWO_005","S",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000095","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000117","NIWO","NIWO_007","E",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_007.E.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000133","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_010.S.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000350","NIWO","NIWO_008","E",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_008.E.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000096","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000134","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_010.S.20150728",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000238","NIWO","NIWO_007","W",2015-07-28,"species",NA,"Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1","F","NIWO_007.W.20150728",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000098","NIWO","NIWO_006","W",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_006.W.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000040","NIWO","NIWO_003","E",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_003.E.20150728",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000281","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000114","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_005.W.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000102","NIWO","NIWO_005","N",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_005.N.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000282","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Amara alpina",2015,7,28,208,"Amara alpina","AMAALP","F","NIWO_006.N.20150728",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000105","NIWO","NIWO_001","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","M","NIWO_001.W.20150728",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000199","NIWO","NIWO_008","S",2015-07-28,"species",NA,"Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2","F","NIWO_008.S.20150728",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000115","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Calathus advena",2015,7,28,208,"Calathus advena","CALADV","F","NIWO_005.W.20150728",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000142","NIWO","NIWO_007","S",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_007.S.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000351","NIWO","NIWO_006","E",2015-08-11,"species",NA,"Amara alpina",2015,8,11,222,"Amara alpina","AMAALP","F","NIWO_006.E.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000378","NIWO","NIWO_004","E",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.E.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000203","NIWO","NIWO_003","S",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","F","NIWO_003.S.20150811",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000379","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","F","NIWO_004.S.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000137","NIWO","NIWO_002","S",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_002.S.20150811",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"NEON.BET.D13.000381","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.S.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000206","NIWO","NIWO_006","N",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000215","NIWO","NIWO_005","S",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20150811",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000380","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.S.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000216","NIWO","NIWO_008","S",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_008.S.20150811",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000208","NIWO","NIWO_008","N",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","M","NIWO_008.N.20150811",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000212","NIWO","NIWO_001","W",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","M","NIWO_001.W.20150811",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000144","NIWO","NIWO_009","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_009.N.20150811",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000204","NIWO","NIWO_003","W",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","M","NIWO_003.W.20150811",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000145","NIWO","NIWO_009","S",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_009.S.20150811",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000377","NIWO","NIWO_004","N",2015-08-11,"species",NA,"Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG","M","NIWO_004.N.20150811",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000143","NIWO","NIWO_009","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_009.N.20150811",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000205","NIWO","NIWO_006","E",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","M","NIWO_006.E.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000353","NIWO","NIWO_008","N",2015-08-11,"species",NA,"Amara alpina",2015,8,11,222,"Amara alpina","AMAALP","F","NIWO_008.N.20150811",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000209","NIWO","NIWO_010","S",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","F","NIWO_010.S.20150811",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000138","NIWO","NIWO_005","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_005.N.20150811",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000141","NIWO","NIWO_007","E",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_007.E.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000207","NIWO","NIWO_006","W",2015-08-11,"species",NA,"Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2","F","NIWO_006.W.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000140","NIWO","NIWO_007","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","F","NIWO_007.N.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000139","NIWO","NIWO_007","N",2015-08-11,"species",NA,"Calathus advena",2015,8,11,222,"Calathus advena","CALADV","M","NIWO_007.N.20150811",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000213","NIWO","NIWO_001","E",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_001.E.20150811",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000352","NIWO","NIWO_006","N",2015-08-11,"species",NA,"Amara alpina",2015,8,11,222,"Amara alpina","AMAALP","F","NIWO_006.N.20150811",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000241","NIWO","NIWO_010","W",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","M","NIWO_010.W.20150811",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000214","NIWO","NIWO_005","N",2015-08-11,"species",NA,"Cymindis unicolor",2015,8,11,222,"Cymindis unicolor","CYMUNI1","F","NIWO_005.N.20150811",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000182","NIWO","NIWO_006","S",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_006.S.20150825",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000154","NIWO","NIWO_009","S",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_009.S.20150825",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"NEON.BET.D13.000155","NIWO","NIWO_010","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_010.N.20150825",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000177","NIWO","NIWO_002","S",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_002.S.20150825",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"NEON.BET.D13.000178","NIWO","NIWO_003","N",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_003.N.20150825",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000151","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000150","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000246","NIWO","NIWO_008","S",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","F","NIWO_008.S.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000247","NIWO","NIWO_008","S",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","M","NIWO_008.S.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000242","NIWO","NIWO_004","E",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","M","NIWO_004.E.20150825",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000245","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","M","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000244","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","F","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000183","NIWO","NIWO_008","E",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_008.E.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000243","NIWO","NIWO_005","N",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","F","NIWO_005.N.20150825",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"NEON.BET.D13.000149","NIWO","NIWO_002","S",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_002.S.20150825",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"NEON.BET.D13.000148","NIWO","NIWO_002","S",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_002.S.20150825",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"NEON.BET.D13.000181","NIWO","NIWO_006","N",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20150825",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000179","NIWO","NIWO_003","E",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_003.E.20150825",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000156","NIWO","NIWO_010","S",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","M","NIWO_010.S.20150825",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000185","NIWO","NIWO_008","S",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_008.S.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000180","NIWO","NIWO_003","S",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_003.S.20150825",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000348","NIWO","NIWO_004","S",2015-08-25,"species",NA,"Harpalus nigritarsis",2015,8,25,236,"Harpalus nigritarsis","HARNIG","F","NIWO_004.S.20150825",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000355","NIWO","NIWO_006","N",2015-08-25,"species",NA,"Amara alpina",2015,8,25,236,"Amara alpina","AMAALP","M","NIWO_006.N.20150825",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000184","NIWO","NIWO_008","N",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_008.N.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000186","NIWO","NIWO_008","W",2015-08-25,"species",NA,"Carabus taedatus",2015,8,25,236,"Carabus taedatus","CARTAE2","F","NIWO_008.W.20150825",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000152","NIWO","NIWO_007","W",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_007.W.20150825",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000382","NIWO","NIWO_004","E",2015-08-25,"species",NA,"Harpalus nigritarsis",2015,8,25,236,"Harpalus nigritarsis","HARNIG","M","NIWO_004.E.20150825",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"NEON.BET.D13.000153","NIWO","NIWO_007","W",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_007.W.20150825",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"NEON.BET.D13.000354","NIWO","NIWO_003","E",2015-08-25,"species",NA,"Amara alpina",2015,8,25,236,"Amara alpina","AMAALP","F","NIWO_003.E.20150825",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"NEON.BET.D13.000248","NIWO","NIWO_010","S",2015-08-25,"species",NA,"Cymindis unicolor",2015,8,25,236,"Cymindis unicolor","CYMUNI1","F","NIWO_010.S.20150825",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"NEON.BET.D13.000147","NIWO","NIWO_002","N",2015-08-25,"species",NA,"Calathus advena",2015,8,25,236,"Calathus advena","CALADV","F","NIWO_002.N.20150825",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
